gene,tumor_mean,normal_mean,tumor_std,normal_std,log2_fold_change,fold_change,pvalue_ttest,pvalue_mw,t_statistic,padj_ttest,padj_mw,significant,regulation
GENE3832,686.0656326814989,387.2869783036496,1046.0885381370774,305.0066308755508,0.8233245951680153,1.769478944885443,0.21160142251452868,0.37304389620825096,1.2559880312640255,0.7231764269122648,0.7823907219132781,False,Not Significant
GENE2703,685.9841765466056,387.69425897811664,1038.1848392798506,419.09374240727425,0.8216410703225645,1.7674152902404523,0.21235457652992412,0.07424619539165782,1.2539061103449642,0.7243038765464594,0.3446898578999899,False,Not Significant
GENE4899,586.5433899248484,884.8981920869016,908.0411430331138,1200.8549118848796,-0.5924455147281658,0.663217732210039,0.2122544780612465,0.4160308858559063,-1.2541824978633562,0.7243038765464594,0.8160668612316718,False,Not Significant
GENE0334,685.9564213422004,387.8330350001414,1042.9381677207211,355.33227674967026,0.8210677866968098,1.7667131120737993,0.21261164090273937,0.2113297398227797,1.2531967518319214,0.7243038765464594,0.6312118871648139,False,Not Significant
GENE0715,685.9569490833659,387.83039629431374,1046.1586775017622,304.33479829623485,0.8210786854959231,1.7667264587087324,0.21260675097811985,0.42824340456566645,1.2532102395218985,0.7243038765464594,0.8280034891060836,False,Not Significant
GENE2173,685.951675521704,387.85676410262397,1047.5570194065021,279.27896184513355,0.820969779960876,1.7665930978647173,0.2126556181540405,0.45753700430001176,1.2530754612749246,0.7243038765464594,0.8419893343761718,False,Not Significant
GENE0655,586.6314426021603,884.4579287003428,934.5472499355885,1094.5847484706599,-0.5915121682108478,0.663646937426687,0.2130704984302931,0.31564148655939694,-1.2519321110489354,0.7247295864975956,0.745844722493849,False,Not Significant
GENE3371,586.6230396639529,884.4999433913788,757.9527711706124,1640.8904712001674,-0.5916012522143991,0.6636059596044849,0.2129925285817786,0.12218369538244757,-1.2521468604123402,0.7247295864975956,0.4795278468698884,False,Not Significant
GENE2949,586.6691394557816,884.2694444322345,999.4499820814251,755.3935918218777,-0.5911124875310603,0.663830818008953,0.21342053330113372,0.00429765665765894,-1.2509687306984205,0.7249338767022205,0.03617556109140521,False,Not Significant
GENE1047,685.8825308134672,388.20248764380756,1042.4301133939468,363.01315395303925,0.8195424621652586,1.7648461986247428,0.21329708481509269,0.270444366190873,1.251308358761535,0.7249338767022205,0.7013598708269527,False,Not Significant
GENE4278,685.8316508686955,388.45688736766635,1044.8789437442795,326.1481302617128,0.8184928920664933,1.763562728370221,0.2137699860312697,0.23819934617730065,1.250008103820452,0.7256279227130675,0.6653613021712309,False,Not Significant
GENE1315,685.8109397138073,388.5604431421062,1040.7124052791344,387.1468231096813,0.818065828861881,1.7630407599245603,0.21396269857049036,0.17977095516491182,1.2494788381379927,0.7256733139122831,0.5897997216696582,False,Not Significant
GENE3601,685.7990239994056,388.62002171411615,1022.4090692123272,582.0035278036906,0.8178201729041817,1.7627405824214666,0.21407362760412352,0.012302187014433206,1.2491743405704556,0.7256733139122831,0.08687985179684468,False,Not Significant
GENE3028,685.7596794245287,388.8167445885011,1045.077182667194,323.28767240839124,0.8170092763488864,1.7617500760504452,0.21444019573026624,0.3961398428421393,1.2481689387081636,0.7259316036908133,0.8015779903726008,False,Not Significant
GENE0466,685.7671596734175,388.7793433440565,1047.965981816828,272.50834631894304,0.8171634172701902,1.7619383156156923,0.21437046887871236,0.706370064644411,1.2483600847622605,0.7259316036908133,0.9380744550390584,False,Not Significant
GENE0649,586.8084135886905,883.5730737676906,982.6735241569324,858.660838113108,-0.5896353184132814,0.6645108595551289,0.21471731853715206,0.042198644173579096,-1.2474096950282902,0.725945771474176,0.2293404574651038,False,Not Significant
GENE4794,586.810282621876,883.5637286017642,753.9189961227879,1650.3245114992837,-0.5896154895501805,0.6645199928681584,0.21473475920206128,0.20121963204655913,-1.247361936124206,0.725945771474176,0.6183762509113679,False,Not Significant
GENE4231,685.5451498333385,389.8893925444518,1046.1326639063168,306.780711757442,0.812594165484095,1.7563667956409557,0.21644679998275887,0.35811998820755064,1.2426874570250301,0.726063411582605,0.7711455387759488,False,Not Significant
GENE3264,586.9119186411386,883.0555485054499,740.5692760865304,1680.3652257487895,-0.5885369966611472,0.6650169433753793,0.21568468229808488,0.9242638838113739,-1.2447649655822413,0.726063411582605,0.9883061204142152,False,Not Significant
GENE1796,685.5849135142953,389.69057413966664,1045.0051894498458,325.2465474573552,0.8134117077177476,1.757362370531239,0.2160738663378718,0.4160308858559063,1.243703394666658,0.726063411582605,0.8160668612316718,False,Not Significant
GENE0539,685.5958449759518,389.63591683138463,1043.2221510623992,352.66119012589724,0.8136365234404646,1.7576362423230945,0.21597142297229793,0.343577393567701,1.2439826924464412,0.726063411582605,0.7703138299044311,False,Not Significant
GENE2760,586.8862717592307,883.1837829149897,982.7691411057283,858.2480180193008,-0.588809184954041,0.6648914887593604,0.21544469686877926,0.06871300070387905,-1.2454202664866585,0.726063411582605,0.32534564727215454,False,Not Significant
GENE3999,586.9449671390211,882.8903060160379,728.897753893376,1705.7197059961297,-0.5881862149017817,0.665178657506798,0.21599420702205258,0.9803371222167617,-1.2439205665085635,0.726063411582605,0.9974940193495744,False,Not Significant
GENE2904,685.5413778256606,389.90825258284013,1046.1400552439811,306.6728441950205,0.8125166320522936,1.7562724073730593,0.2164822004380912,0.3294176074652959,1.2425910862159797,0.726063411582605,0.757630191962502,False,Not Significant
GENE4721,685.5742992458843,389.7436454817223,1047.1105248773622,289.4714037919078,0.8131934420396534,1.7570965188684047,0.21617337019732896,0.45753700430001176,1.2434322034730585,0.726063411582605,0.8419893343761718,False,Not Significant
GENE3681,685.5227246241626,390.00151859033053,1040.8948674134022,385.7950477423602,0.8121332651345561,1.7558057756380803,0.21665732201624935,0.20121963204655913,1.242114520891412,0.726063411582605,0.6183762509113679,False,Not Significant
GENE3627,586.8739931828437,883.2451757969244,729.2973824139885,1704.8037536220677,-0.5889394867262511,0.6648314395982124,0.21532986986015193,0.9466637132286241,-1.2457339999092274,0.726063411582605,0.991686269881232,False,Not Significant
GENE0384,685.527473011641,389.9777766529386,1047.996461045808,273.22426486185725,0.8122308479142424,1.7559245410028883,0.21661273325372132,0.556539481689189,1.2422358354168923,0.726063411582605,0.8850818729153769,False,Not Significant
GENE4393,685.5801980681191,389.7141513705477,1019.96657732326,603.5887708590103,0.8133147387659005,1.7572442555759293,0.21611806744625334,0.04364625577241553,1.243582916228141,0.726063411582605,0.23567092749684412,False,Not Significant
GENE2382,586.9343597574061,882.9433429241124,715.4699491732744,1733.903618226966,-0.5882988082529671,0.6651267464863764,0.21589482630594303,0.7647294759100003,-1.2441915858771817,0.726063411582605,0.9566293168751566,False,Not Significant
GENE2809,685.4922131712697,390.15407585479545,1045.963862404078,309.89768716331355,0.8115063580493844,1.7550429755105246,0.2169439891502632,0.3294176074652959,1.2413350077437977,0.7260932686328454,0.757630191962502,False,Not Significant
GENE3284,685.4908642867591,390.1608202773476,1049.8992531907033,234.09476339567152,0.8114786480391323,1.7550092665211496,0.21695666866749422,0.8852188449037198,1.241300546589804,0.7260932686328454,0.9831395434292758,False,Not Significant
GENE2648,587.0897180869162,882.1665512765636,744.638508569544,1671.5066875284585,-0.5866492658046581,0.6658876711724059,0.21735363157451557,0.6245555212728622,-1.2402223982126066,0.7269352226572426,0.9101654346733637,False,Not Significant
GENE3387,587.1176169532644,882.0270569448221,995.1169139697894,784.3220550723171,-0.5863529375466584,0.6660244579459292,0.21761633971343144,0.01205953653060082,-1.2395096732403295,0.7273273386144099,0.08565011740483537,False,Not Significant
GENE0804,587.169348622301,881.7683985996388,757.1285642217365,1643.2843989720081,-0.5858033821000185,0.6662782101798514,0.21810406440854913,0.14787244262009724,-1.2381881397589136,0.7284704890065101,0.5338355329245388,False,Not Significant
GENE1186,587.2533076647709,881.3486033872892,743.0089746714433,1675.2723296716417,-0.5849112291652899,0.6666903595772666,0.21889727778776535,0.4704277430360049,-1.2360434436096701,0.7302754249952361,0.8454848005679455,False,Not Significant
GENE1760,685.2700910756695,391.2646863327959,1047.8930502216108,276.5752906256325,0.8069490182269399,1.749507704839483,0.21903903525238833,0.585245660350409,1.2356607544816056,0.7302754249952361,0.8989885735949584,False,Not Significant
GENE3189,685.2654853519853,391.2877149512172,1046.1182762089531,308.3657183388425,0.8068546423464953,1.7493932621298771,0.21908262749857083,0.4747688064103628,1.23554310885942,0.7302754249952361,0.8474987618892588,False,Not Significant
GENE0670,587.3681410073539,880.774436674374,739.2737756761428,1683.6145068335145,-0.5836905231385309,0.6672547043055518,0.21998548870132534,0.5900960997077307,-1.2331103082779244,0.7327964313834955,0.8989885735949584,False,Not Significant
GENE2391,587.3914003308108,880.6581400570891,995.5206469011518,782.2709381599097,-0.583443203163466,0.6673691010131334,0.22020637009590724,0.0203263238490169,-1.2325162385094015,0.7330438418638723,0.13013011427027463,False,Not Significant
GENE3288,685.0533443951525,392.3484197353812,1047.421431938967,286.4797934491086,0.8025129705450449,1.744136521145004,0.22109716860024603,0.5804138252636297,1.2301247821591388,0.7330807977461739,0.8968075174036306,False,Not Significant
GENE4911,685.0608398922126,392.3109422500813,1045.759229688567,315.34929635469683,0.8026661964419122,1.7443217724056868,0.22102576692308187,0.3883469704809279,1.230316210397924,0.7330807977461739,0.7944905288071357,False,Not Significant
GENE3552,587.42882310558,880.4710261832433,747.0293805561432,1666.4632735794419,-0.5830452330697508,0.6675532214070248,0.2205620838100969,0.3806481975498922,-1.231560440880208,0.7330807977461739,0.7871137252892726,False,Not Significant
GENE0598,587.4239974817052,880.4951543026169,736.615462254915,1689.4787602338658,-0.5830965541793852,0.667529474903613,0.2205161921015682,0.913085331826058,-1.2316836883015234,0.7330807977461739,0.9866925997688113,False,Not Significant
GENE0835,587.4414526664999,880.4078783786445,747.13412910709,1666.2395656192175,-0.5829109114622913,0.6676153766051443,0.22068222300590173,0.28604821730102525,-1.2312378815322615,0.7330807977461739,0.7172723603335638,False,Not Significant
GENE4371,685.072490061781,392.2526914022381,1046.0403995071865,310.59670662850726,0.8029043794487043,1.744609776516526,0.2209148204685895,0.5285375609922196,1.2306137474743015,0.7330807977461739,0.8698774868206379,False,Not Significant
GENE4593,685.0316958414572,392.45666250385756,1040.8637427019414,388.07943831842823,0.8020704948634957,1.743601675152041,0.22130348313473852,0.16006984713343886,1.2295719039636899,0.7331335170107885,0.5546425749599406,False,Not Significant
GENE2706,685.005538504746,392.58744918741314,1036.9542038372954,437.37707968551507,0.8015360077263345,1.7429558282944464,0.22155294884066032,0.11072007170839575,1.2289038894231865,0.7331335170107885,0.4519186600342684,False,Not Significant
GENE1429,587.5220443713966,880.0049198541604,728.0838388639509,1707.9539964911824,-0.582053620153709,0.6680122109520333,0.22144994581765903,0.7540075032984673,-1.2291796427685304,0.7331335170107885,0.9541983084009963,False,Not Significant
GENE4865,587.5879179476341,879.6755519729729,938.0386814976628,1080.8547242924424,-0.5813526883382129,0.6683368428123428,0.2220788644450446,0.2191498058963134,-1.227497388699871,0.7343877792494862,0.6460784371943201,False,Not Significant
GENE1546,684.886835055767,393.18096643230837,1040.63063614607,391.733196610591,0.7991124492200425,1.740030324811618,0.22268753762502697,0.13092519488445498,1.2258725751433712,0.7344575779189544,0.4963047569539612,False,Not Significant
GENE4334,684.906395964211,393.0831618900885,1040.5970974746951,392.1056408610562,0.7995116002978879,1.7405118063773384,0.22250028895584145,0.19629894324786035,1.2263720799978548,0.7344575779189544,0.6134341976495636,False,Not Significant
GENE0299,587.6360806590935,879.4347384156756,714.9280212400819,1735.6151661351507,-0.5808400938024275,0.6685743473938025,0.22253948960030576,0.20876843145365753,-1.2262674830789098,0.7344575779189544,0.6291996125788352,False,Not Significant
GENE0501,684.9013663325585,393.10831004835234,1047.6319706386773,283.38909173131805,0.7994089595291393,1.7403879817921288,0.22254842495493726,0.6245555212728622,1.226243643234196,0.7344575779189544,0.9101654346733637,False,Not Significant
GENE1515,684.8560274580144,393.33500442107186,1039.284388993926,409.3227758390858,0.7984839809732507,1.7392724961481119,0.22298267205758027,0.12562392108685633,1.2250858918381948,0.7344620291751656,0.4880494214718583,False,Not Significant
GENE1052,684.8622139371605,393.3040720253415,1035.0213953016266,460.1530844804844,0.7986101663562768,1.7394246283438861,0.2229233838971128,0.09169795653488118,1.225243864323986,0.7344620291751656,0.3993813437930365,False,Not Significant
GENE4910,587.7372578950279,878.9288522360039,889.9937927206671,1267.998641164284,-0.5797629468708311,0.6690737056740174,0.2235093405558285,0.8574936195421777,-1.223683925258227,0.7357121150619766,0.9766442136015692,False,Not Significant
GENE0513,684.713800334012,394.04614004108447,1043.1189536469847,357.8178288953592,0.795585392468552,1.7357815476002332,0.2243487795705424,0.2139136913479729,1.2214543166350482,0.7358030727905056,0.636647890916586,False,Not Significant
GENE2294,587.7927884053138,878.6511996845747,931.0648134666362,1110.8638452537155,-0.5791715767976539,0.6693480195518895,0.22404290414770822,0.24959554476214696,-1.2222660424467873,0.7358030727905056,0.6808389109714865,False,Not Significant
GENE1493,587.8346296887637,878.4419932673251,903.60848146199,1219.0189188816853,-0.5787259031598184,0.669554824760085,0.22444552858189748,0.32593758898511827,-1.221197732915557,0.7358030727905056,0.7555345131782992,False,Not Significant
GENE0743,587.8256580738633,878.4868513418267,738.3960623980107,1685.9355752901793,-0.5788214708359016,0.6695104732668787,0.22435915481762103,0.9915723559412659,-1.2214267970734205,0.7358030727905056,0.998964694681912,False,Not Significant
GENE2095,587.8354432580087,878.4379254211001,745.7875538970748,1669.5974215286328,-0.5787172366667017,0.6695588468919593,0.22445336233832858,0.6700873207937509,-1.2211769608647893,0.7358030727905056,0.9252793714357234,False,Not Significant
